 02/1/22 0:00:00, 446, Morris Park (5), Bronx, 1
 02/1/22 20:00:00, 453, 82 St-Jackson Hts (7), Queens, 7
 02/1/22 20:00:00, 453, 82 St-Jackson Hts (7), Queens, 6
 02/1/22 20:00:00, 453, 82 St-Jackson Hts (7), Queens, 94
 02/1/22 20:00:00, 455, 69 St (7), Queens, 1
 02/1/22 20:00:00, 455, 69 St (7), Queens, 16
 02/1/22 20:00:00, 455, 69 St (7), Queens, 1
 02/1/22 20:00:00, 455, 69 St (7), Queens, 2
 02/1/22 20:00:00, 455, 69 St (7), Queens, 9
 02/1/22 20:00:00, 455, 69 St (7), Queens, 2
 02/1/22 20:00:00, 455, 69 St (7), Queens, 24
 02/1/22 20:00:00, 456, 61 St-Woodside (7), Queens, 4
 02/1/22 20:00:00, 456, 61 St-Woodside (7), Queens, 58
 02/1/22 20:00:00, 456, 61 St-Woodside (7), Queens, 4
 02/1/22 20:00:00, 456, 61 St-Woodside (7), Queens, 15
 02/1/22 20:00:00, 456, 61 St-Woodside (7), Queens, 4
 02/1/22 20:00:00, 456, 61 St-Woodside (7), Queens, 32
 02/1/22 20:00:00, 456, 61 St-Woodside (7), Queens, 41
 02/1/22 20:00:00, 457, 52 St (7), Queens, 3
 02/1/22 20:00:00, 457, 52 St (7), Queens, 14
 02/1/22 20:00:00, 457, 52 St (7), Queens, 1
 02/1/22 20:00:00, 457, 52 St (7), Queens, 2
 02/1/22 20:00:00, 457, 52 St (7), Queens, 1
 02/1/22 20:00:00, 457, 52 St (7), Queens, 21
 02/1/22 20:00:00, 457, 52 St (7), Queens, 14
 02/1/22 20:00:00, 458, 46 St-Bliss St (7), Queens, 49
 02/1/22 20:00:00, 458, 46 St-Bliss St (7), Queens, 4
 02/1/22 20:00:00, 458, 46 St-Bliss St (7), Queens, 5
 02/1/22 20:00:00, 458, 46 St-Bliss St (7), Queens, 24
 02/1/22 20:00:00, 458, 46 St-Bliss St (7), Queens, 5
 02/1/22 20:00:00, 458, 46 St-Bliss St (7), Queens, 35
 02/1/22 20:00:00, 459, 40 St-Lowery St (7), Queens, 4
 02/1/22 20:00:00, 459, 40 St-Lowery St (7), Queens, 28
 02/1/22 20:00:00, 459, 40 St-Lowery St (7), Queens, 3
 02/1/22 20:00:00, 459, 40 St-Lowery St (7), Queens, 16
 02/1/22 20:00:00, 459, 40 St-Lowery St (7), Queens, 3
 02/1/22 20:00:00, 459, 40 St-Lowery St (7), Queens, 1
 02/1/22 20:00:00, 46, Cortelyou Rd (Q), Brooklyn, 3
 02/1/22 20:00:00, 459, 40 St-Lowery St (7), Queens, 14
 02/1/22 20:00:00, 46, Cortelyou Rd (Q), Brooklyn, 3
 02/1/22 20:00:00, 46, Cortelyou Rd (Q), Brooklyn, 1
 02/1/22 20:00:00, 46, Cortelyou Rd (Q), Brooklyn, 15
 02/1/22 20:00:00, 46, Cortelyou Rd (Q), Brooklyn, 10
 02/1/22 20:00:00, 46, Cortelyou Rd (Q), Brooklyn, 5
 02/1/22 20:00:00, 460, 33 St-Rawson St (7), Queens, 1
 02/1/22 20:00:00, 460, 33 St-Rawson St (7), Queens, 37
 02/1/22 20:00:00, 460, 33 St-Rawson St (7), Queens, 2
 02/1/22 20:00:00, 460, 33 St-Rawson St (7), Queens, 2
 02/1/22 20:00:00, 460, 33 St-Rawson St (7), Queens, 2
 02/1/22 20:00:00, 460, 33 St-Rawson St (7), Queens, 17
 02/1/22 20:00:00, 460, 33 St-Rawson St (7), Queens, 29
 02/1/22 20:00:00, 461, Queensboro Plaza (7,N,W), Queens, 9
 02/1/22 20:00:00, 461, Queensboro Plaza (7,N,W), Queens, 39
 02/1/22 20:00:00, 461, Queensboro Plaza (7,N,W), Queens, 4
 02/1/22 20:00:00, 461, Queensboro Plaza (7,N,W), Queens, 31
 02/1/22 20:00:00, 461, Queensboro Plaza (7,N,W), Queens, 34
 02/1/22 20:00:00, 463, Hunters Point Av (7), Queens, 16
 02/1/22 20:00:00, 463, Hunters Point Av (7), Queens, 3
 02/1/22 20:00:00, 463, Hunters Point Av (7), Queens, 3
 02/1/22 20:00:00, 463, Hunters Point Av (7), Queens, 7
 02/1/22 20:00:00, 463, Hunters Point Av (7), Queens, 4
 02/1/22 20:00:00, 463, Hunters Point Av (7), Queens, 10
 02/1/22 20:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 2
 02/1/22 20:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 30
 02/1/22 20:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 5
 02/1/22 20:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 3
 02/1/22 20:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 3
 02/1/22 20:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 15
 02/1/22 20:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 23
 02/1/22 20:00:00, 47, Newkirk Plaza (B,Q), Brooklyn, 8
 02/1/22 21:00:00, 445, Pelham Pkwy (5), Bronx, 1
 02/1/22 21:00:00, 445, Pelham Pkwy (5), Bronx, 1
 02/1/22 21:00:00, 446, Morris Park (5), Bronx, 2
 02/1/22 21:00:00, 446, Morris Park (5), Bronx, 2
 02/1/22 21:00:00, 446, Morris Park (5), Bronx, 2
 02/1/22 21:00:00, 446, Morris Park (5), Bronx, 2
 02/1/22 21:00:00, 447, Flushing-Main St (7), Queens, 22
 02/1/22 21:00:00, 447, Flushing-Main St (7), Queens, 38
 02/1/22 21:00:00, 447, Flushing-Main St (7), Queens, 250
 02/1/22 21:00:00, 447, Flushing-Main St (7), Queens, 19
 02/1/22 21:00:00, 447, Flushing-Main St (7), Queens, 174
 02/1/22 21:00:00, 447, Flushing-Main St (7), Queens, 124
 02/1/22 21:00:00, 448, Mets-Willets Point (7), Queens, 7
 02/1/22 21:00:00, 448, Mets-Willets Point (7), Queens, 3
 02/1/22 21:00:00, 448, Mets-Willets Point (7), Queens, 2
 02/1/22 21:00:00, 448, Mets-Willets Point (7), Queens, 1
 02/1/22 21:00:00, 449, 111 St (7), Queens, 1
 02/1/22 21:00:00, 449, 111 St (7), Queens, 2
 02/1/22 21:00:00, 449, 111 St (7), Queens, 21
 02/1/22 21:00:00, 449, 111 St (7), Queens, 26
 02/1/22 21:00:00, 449, 111 St (7), Queens, 11
 02/1/22 21:00:00, 45, Beverley Rd (Q), Brooklyn, 11
 02/1/22 21:00:00, 45, Beverley Rd (Q), Brooklyn, 2
 02/1/22 21:00:00, 45, Beverley Rd (Q), Brooklyn, 8
 02/1/22 21:00:00, 45, Beverley Rd (Q), Brooklyn, 2
 02/1/22 21:00:00, 450, 103 St-Corona Plaza (7), Queens, 10
 02/1/22 21:00:00, 450, 103 St-Corona Plaza (7), Queens, 45
 02/1/22 21:00:00, 450, 103 St-Corona Plaza (7), Queens, 4
 02/1/22 21:00:00, 450, 103 St-Corona Plaza (7), Queens, 17
 02/1/22 21:00:00, 450, 103 St-Corona Plaza (7), Queens, 1
 02/1/22 21:00:00, 450, 103 St-Corona Plaza (7), Queens, 56
 02/1/22 21:00:00, 451, Junction Blvd (7), Queens, 4
 02/1/22 21:00:00, 451, Junction Blvd (7), Queens, 4
 02/1/22 21:00:00, 451, Junction Blvd (7), Queens, 52
 02/1/22 21:00:00, 451, Junction Blvd (7), Queens, 1
 02/1/22 21:00:00, 451, Junction Blvd (7), Queens, 30
 02/1/22 21:00:00, 451, Junction Blvd (7), Queens, 44
 02/1/22 21:00:00, 452, 90 St-Elmhurst Av (7), Queens, 3
 02/1/22 21:00:00, 452, 90 St-Elmhurst Av (7), Queens, 2
 02/1/22 21:00:00, 452, 90 St-Elmhurst Av (7), Queens, 43
 02/1/22 21:00:00, 452, 90 St-Elmhurst Av (7), Queens, 1
 02/1/22 21:00:00, 452, 90 St-Elmhurst Av (7), Queens, 18
 02/1/22 21:00:00, 452, 90 St-Elmhurst Av (7), Queens, 53
 02/1/22 21:00:00, 453, 82 St-Jackson Hts (7), Queens, 46
 02/1/22 21:00:00, 453, 82 St-Jackson Hts (7), Queens, 3
 02/1/22 21:00:00, 453, 82 St-Jackson Hts (7), Queens, 6
 02/1/22 21:00:00, 453, 82 St-Jackson Hts (7), Queens, 28
 02/1/22 21:00:00, 453, 82 St-Jackson Hts (7), Queens, 6
 02/1/22 21:00:00, 453, 82 St-Jackson Hts (7), Queens, 52
 02/1/22 21:00:00, 455, 69 St (7), Queens, 8
 02/1/22 21:00:00, 455, 69 St (7), Queens, 18
 02/1/22 21:00:00, 455, 69 St (7), Queens, 4
 02/1/22 21:00:00, 456, 61 St-Woodside (7), Queens, 5
 02/1/22 21:00:00, 456, 61 St-Woodside (7), Queens, 10
 02/1/22 21:00:00, 456, 61 St-Woodside (7), Queens, 32
 02/1/22 21:00:00, 456, 61 St-Woodside (7), Queens, 3
 02/1/22 21:00:00, 456, 61 St-Woodside (7), Queens, 36
 02/1/22 21:00:00, 456, 61 St-Woodside (7), Queens, 30
 02/1/22 21:00:00, 457, 52 St (7), Queens, 1
 02/1/22 21:00:00, 457, 52 St (7), Queens, 5
 02/1/22 21:00:00, 457, 52 St (7), Queens, 1
 02/1/22 21:00:00, 457, 52 St (7), Queens, 2
 02/1/22 21:00:00, 457, 52 St (7), Queens, 11
 02/1/22 21:00:00, 457, 52 St (7), Queens, 7
 02/1/22 21:00:00, 458, 46 St-Bliss St (7), Queens, 3
 02/1/22 21:00:00, 458, 46 St-Bliss St (7), Queens, 26
 02/1/22 21:00:00, 458, 46 St-Bliss St (7), Queens, 8
 02/1/22 21:00:00, 458, 46 St-Bliss St (7), Queens, 10
 02/1/22 21:00:00, 458, 46 St-Bliss St (7), Queens, 5
 02/1/22 21:00:00, 458, 46 St-Bliss St (7), Queens, 21
 02/1/22 21:00:00, 459, 40 St-Lowery St (7), Queens, 3
 02/1/22 21:00:00, 459, 40 St-Lowery St (7), Queens, 23
 02/1/22 21:00:00, 459, 40 St-Lowery St (7), Queens, 2
 02/1/22 21:00:00, 459, 40 St-Lowery St (7), Queens, 4
 02/1/22 21:00:00, 459, 40 St-Lowery St (7), Queens, 14
 02/1/22 21:00:00, 46, Cortelyou Rd (Q), Brooklyn, 2
 02/1/22 21:00:00, 459, 40 St-Lowery St (7), Queens, 7
 02/1/22 21:00:00, 46, Cortelyou Rd (Q), Brooklyn, 11
 02/1/22 21:00:00, 46, Cortelyou Rd (Q), Brooklyn, 5
 02/1/22 21:00:00, 46, Cortelyou Rd (Q), Brooklyn, 6
 02/1/22 21:00:00, 46, Cortelyou Rd (Q), Brooklyn, 9
 02/1/22 21:00:00, 460, 33 St-Rawson St (7), Queens, 4
 02/1/22 21:00:00, 460, 33 St-Rawson St (7), Queens, 29
 02/1/22 21:00:00, 460, 33 St-Rawson St (7), Queens, 3
 02/1/22 21:00:00, 460, 33 St-Rawson St (7), Queens, 3
 02/1/22 21:00:00, 460, 33 St-Rawson St (7), Queens, 14
 02/1/22 21:00:00, 460, 33 St-Rawson St (7), Queens, 19
 02/1/22 21:00:00, 461, Queensboro Plaza (7,N,W), Queens, 26
 02/1/22 21:00:00, 461, Queensboro Plaza (7,N,W), Queens, 2
 02/1/22 21:00:00, 461, Queensboro Plaza (7,N,W), Queens, 2
 02/1/22 21:00:00, 461, Queensboro Plaza (7,N,W), Queens, 23
 02/1/22 21:00:00, 461, Queensboro Plaza (7,N,W), Queens, 15
 02/1/22 21:00:00, 463, Hunters Point Av (7), Queens, 13
 02/1/22 21:00:00, 463, Hunters Point Av (7), Queens, 4
 02/1/22 21:00:00, 463, Hunters Point Av (7), Queens, 3
 02/1/22 21:00:00, 463, Hunters Point Av (7), Queens, 2
 02/1/22 21:00:00, 463, Hunters Point Av (7), Queens, 1
 02/1/22 21:00:00, 463, Hunters Point Av (7), Queens, 9
 02/1/22 21:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 3
 02/1/22 21:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 2
 02/1/22 21:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 6
 02/1/22 21:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 29
 02/1/22 21:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 15
 02/1/22 21:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 30
 02/1/22 21:00:00, 47, Newkirk Plaza (B,Q), Brooklyn, 3
 02/1/22 22:00:00, 445, Pelham Pkwy (5), Bronx, 1
 02/1/22 22:00:00, 445, Pelham Pkwy (5), Bronx, 1
 02/1/22 22:00:00, 446, Morris Park (5), Bronx, 1
 02/1/22 22:00:00, 447, Flushing-Main St (7), Queens, 18
 02/1/22 22:00:00, 447, Flushing-Main St (7), Queens, 224
 02/1/22 22:00:00, 447, Flushing-Main St (7), Queens, 24
 02/1/22 22:00:00, 447, Flushing-Main St (7), Queens, 5
 02/1/22 22:00:00, 447, Flushing-Main St (7), Queens, 88
 02/1/22 22:00:00, 447, Flushing-Main St (7), Queens, 134
 02/1/22 22:00:00, 448, Mets-Willets Point (7), Queens, 4
 02/1/22 22:00:00, 448, Mets-Willets Point (7), Queens, 7
 02/1/22 22:00:00, 448, Mets-Willets Point (7), Queens, 2
 02/1/22 22:00:00, 449, 111 St (7), Queens, 1
 02/1/22 22:00:00, 448, Mets-Willets Point (7), Queens, 2
 02/1/22 22:00:00, 449, 111 St (7), Queens, 1
 02/1/22 22:00:00, 449, 111 St (7), Queens, 2
 02/1/22 22:00:00, 449, 111 St (7), Queens, 19
 02/1/22 22:00:00, 449, 111 St (7), Queens, 15
 02/1/22 22:00:00, 449, 111 St (7), Queens, 7
 02/1/22 22:00:00, 45, Beverley Rd (Q), Brooklyn, 1
 02/1/22 22:00:00, 45, Beverley Rd (Q), Brooklyn, 6
 02/1/22 22:00:00, 45, Beverley Rd (Q), Brooklyn, 1
 02/1/22 22:00:00, 45, Beverley Rd (Q), Brooklyn, 6
 02/1/22 22:00:00, 45, Beverley Rd (Q), Brooklyn, 2
 02/1/22 22:00:00, 450, 103 St-Corona Plaza (7), Queens, 2
 02/1/22 22:00:00, 450, 103 St-Corona Plaza (7), Queens, 19
 02/1/22 22:00:00, 450, 103 St-Corona Plaza (7), Queens, 4
 02/1/22 22:00:00, 450, 103 St-Corona Plaza (7), Queens, 1
 02/1/22 22:00:00, 450, 103 St-Corona Plaza (7), Queens, 8
 02/1/22 22:00:00, 450, 103 St-Corona Plaza (7), Queens, 53
 02/1/22 22:00:00, 451, Junction Blvd (7), Queens, 33
 02/1/22 22:00:00, 451, Junction Blvd (7), Queens, 1
 02/1/22 22:00:00, 451, Junction Blvd (7), Queens, 1
 02/1/22 22:00:00, 451, Junction Blvd (7), Queens, 3
 02/1/22 22:00:00, 451, Junction Blvd (7), Queens, 14
 02/1/22 22:00:00, 451, Junction Blvd (7), Queens, 34
 02/1/22 22:00:00, 452, 90 St-Elmhurst Av (7), Queens, 1
 02/1/22 22:00:00, 452, 90 St-Elmhurst Av (7), Queens, 32
 02/1/22 22:00:00, 452, 90 St-Elmhurst Av (7), Queens, 1
 02/1/22 22:00:00, 452, 90 St-Elmhurst Av (7), Queens, 1
 02/1/22 22:00:00, 452, 90 St-Elmhurst Av (7), Queens, 34
 02/1/22 22:00:00, 452, 90 St-Elmhurst Av (7), Queens, 57
 02/1/22 22:00:00, 453, 82 St-Jackson Hts (7), Queens, 1
 02/1/22 22:00:00, 453, 82 St-Jackson Hts (7), Queens, 31
 02/1/22 22:00:00, 453, 82 St-Jackson Hts (7), Queens, 1
 02/1/22 22:00:00, 453, 82 St-Jackson Hts (7), Queens, 14
 02/1/22 22:00:00, 453, 82 St-Jackson Hts (7), Queens, 53
 02/1/22 22:00:00, 455, 69 St (7), Queens, 1
 02/1/22 22:00:00, 455, 69 St (7), Queens, 3
 02/1/22 22:00:00, 455, 69 St (7), Queens, 7
 02/1/22 22:00:00, 455, 69 St (7), Queens, 1
 02/1/22 22:00:00, 455, 69 St (7), Queens, 5
 02/1/22 22:00:00, 455, 69 St (7), Queens, 4
 02/1/22 22:00:00, 456, 61 St-Woodside (7), Queens, 2
 02/1/22 22:00:00, 456, 61 St-Woodside (7), Queens, 1
 02/1/22 22:00:00, 456, 61 St-Woodside (7), Queens, 11
 02/1/22 22:00:00, 456, 61 St-Woodside (7), Queens, 24
 02/1/22 22:00:00, 456, 61 St-Woodside (7), Queens, 24
 02/1/22 22:00:00, 456, 61 St-Woodside (7), Queens, 23
 02/1/22 22:00:00, 457, 52 St (7), Queens, 13
 02/1/22 22:00:00, 457, 52 St (7), Queens, 2
 02/1/22 22:00:00, 457, 52 St (7), Queens, 2
 02/1/22 22:00:00, 457, 52 St (7), Queens, 7
 02/1/22 22:00:00, 457, 52 St (7), Queens, 16
 02/1/22 22:00:00, 458, 46 St-Bliss St (7), Queens, 21
 02/1/22 22:00:00, 458, 46 St-Bliss St (7), Queens, 2
 02/1/22 22:00:00, 458, 46 St-Bliss St (7), Queens, 3
 02/1/22 22:00:00, 458, 46 St-Bliss St (7), Queens, 1
 02/1/22 22:00:00, 458, 46 St-Bliss St (7), Queens, 17
 02/1/22 22:00:00, 458, 46 St-Bliss St (7), Queens, 29
 02/1/22 22:00:00, 459, 40 St-Lowery St (7), Queens, 2
 02/1/22 22:00:00, 459, 40 St-Lowery St (7), Queens, 2
 02/1/22 22:00:00, 459, 40 St-Lowery St (7), Queens, 21
 02/1/22 22:00:00, 459, 40 St-Lowery St (7), Queens, 14
 02/1/22 22:00:00, 459, 40 St-Lowery St (7), Queens, 13
 02/1/22 22:00:00, 46, Cortelyou Rd (Q), Brooklyn, 4
 02/1/22 22:00:00, 46, Cortelyou Rd (Q), Brooklyn, 17
 02/1/22 22:00:00, 46, Cortelyou Rd (Q), Brooklyn, 8
 02/1/22 22:00:00, 46, Cortelyou Rd (Q), Brooklyn, 8
 02/1/22 22:00:00, 460, 33 St-Rawson St (7), Queens, 10
 02/1/22 22:00:00, 460, 33 St-Rawson St (7), Queens, 2
 02/1/22 22:00:00, 460, 33 St-Rawson St (7), Queens, 5
 02/1/22 22:00:00, 460, 33 St-Rawson St (7), Queens, 10
 02/1/22 22:00:00, 460, 33 St-Rawson St (7), Queens, 15
 02/1/22 22:00:00, 461, Queensboro Plaza (7,N,W), Queens, 31
 02/1/22 22:00:00, 461, Queensboro Plaza (7,N,W), Queens, 1
 02/1/22 22:00:00, 461, Queensboro Plaza (7,N,W), Queens, 2
 02/1/22 22:00:00, 461, Queensboro Plaza (7,N,W), Queens, 28
 02/1/22 22:00:00, 461, Queensboro Plaza (7,N,W), Queens, 21
 02/1/22 22:00:00, 463, Hunters Point Av (7), Queens, 3
 02/1/22 22:00:00, 463, Hunters Point Av (7), Queens, 5
 02/1/22 22:00:00, 463, Hunters Point Av (7), Queens, 6
 02/1/22 22:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 4
 02/1/22 22:00:00, 463, Hunters Point Av (7), Queens, 8
 02/1/22 22:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 1
 02/1/22 22:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 34
 02/1/22 22:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 8
 02/1/22 22:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 21
 02/1/22 22:00:00, 464, Vernon Blvd-Jackson Av (7), Queens, 26
 02/1/22 22:00:00, 47, Newkirk Plaza (B,Q), Brooklyn, 6
 02/1/22 23:00:00, 446, Morris Park (5), Bronx, 1
 02/1/22 23:00:00, 447, Flushing-Main St (7), Queens, 8
 02/1/22 23:00:00, 447, Flushing-Main St (7), Queens, 93
 02/1/22 23:00:00, 447, Flushing-Main St (7), Queens, 23
 02/1/22 23:00:00, 447, Flushing-Main St (7), Queens, 4
 02/1/22 23:00:00, 447, Flushing-Main St (7), Queens, 28
 02/1/22 23:00:00, 447, Flushing-Main St (7), Queens, 65
 02/1/22 23:00:00, 448, Mets-Willets Point (7), Queens, 10
 02/1/22 23:00:00, 448, Mets-Willets Point (7), Queens, 1
 02/1/22 23:00:00, 448, Mets-Willets Point (7), Queens, 2
 02/1/22 23:00:00, 449, 111 St (7), Queens, 1
 02/1/22 23:00:00, 449, 111 St (7), Queens, 2
 02/1/22 23:00:00, 449, 111 St (7), Queens, 13
 02/1/22 23:00:00, 449, 111 St (7), Queens, 2
 02/1/22 23:00:00, 449, 111 St (7), Queens, 8
 02/1/22 23:00:00, 45, Beverley Rd (Q), Brooklyn, 1
 02/1/22 23:00:00, 45, Beverley Rd (Q), Brooklyn, 2
 02/1/22 23:00:00, 45, Beverley Rd (Q), Brooklyn, 1
 02/1/22 23:00:00, 45, Beverley Rd (Q), Brooklyn, 3
 02/1/22 23:00:00, 45, Beverley Rd (Q), Brooklyn, 2
 02/1/22 23:00:00, 450, 103 St-Corona Plaza (7), Queens, 2
 02/1/22 23:00:00, 450, 103 St-Corona Plaza (7), Queens, 14
 02/1/22 23:00:00, 450, 103 St-Corona Plaza (7), Queens, 3
 02/1/22 23:00:00, 450, 103 St-Corona Plaza (7), Queens, 5
 02/1/22 23:00:00, 450, 103 St-Corona Plaza (7), Queens, 33
 02/1/22 23:00:00, 451, Junction Blvd (7), Queens, 26
 02/1/22 23:00:00, 451, Junction Blvd (7), Queens, 5
 02/1/22 23:00:00, 451, Junction Blvd (7), Queens, 4
 02/1/22 23:00:00, 451, Junction Blvd (7), Queens, 11
 02/1/22 23:00:00, 451, Junction Blvd (7), Queens, 3
 02/1/22 23:00:00, 451, Junction Blvd (7), Queens, 37
 02/1/22 23:00:00, 452, 90 St-Elmhurst Av (7), Queens, 2
 02/1/22 23:00:00, 452, 90 St-Elmhurst Av (7), Queens, 22
 02/1/22 23:00:00, 452, 90 St-Elmhurst Av (7), Queens, 2
 02/1/22 23:00:00, 452, 90 St-Elmhurst Av (7), Queens, 6
 02/1/22 23:00:00, 452, 90 St-Elmhurst Av (7), Queens, 23
 02/1/22 23:00:00, 453, 82 St-Jackson Hts (7), Queens, 8
 02/1/22 23:00:00, 453, 82 St-Jackson Hts (7), Queens, 21
 02/1/22 23:00:00, 453, 82 St-Jackson Hts (7), Queens, 3
 02/1/22 23:00:00, 453, 82 St-Jackson Hts (7), Queens, 15
 02/1/22 23:00:00, 453, 82 St-Jackson Hts (7), Queens, 29
 02/1/22 23:00:00, 455, 69 St (7), Queens, 1
 02/1/22 23:00:00, 455, 69 St (7), Queens, 3
 02/1/22 23:00:00, 455, 69 St (7), Queens, 1
 02/1/22 23:00:00, 455, 69 St (7), Queens, 8
 02/1/22 23:00:00, 455, 69 St (7), Queens, 3
 02/1/22 23:00:00, 456, 61 St-Woodside (7), Queens, 1
 02/1/22 23:00:00, 456, 61 St-Woodside (7), Queens, 5
 02/1/22 23:00:00, 456, 61 St-Woodside (7), Queens, 23
 02/1/22 23:00:00, 456, 61 St-Woodside (7), Queens, 22
 02/1/22 23:00:00, 456, 61 St-Woodside (7), Queens, 14
 02/1/22 23:00:00, 457, 52 St (7), Queens, 7
 02/1/22 23:00:00, 457, 52 St (7), Queens, 4
 02/1/22 23:00:00, 457, 52 St (7), Queens, 6
 02/1/22 23:00:00, 458, 46 St-Bliss St (7), Queens, 1
 02/1/22 23:00:00, 458, 46 St-Bliss St (7), Queens, 1
 02/1/22 23:00:00, 458, 46 St-Bliss St (7), Queens, 11
 02/1/22 23:00:00, 458, 46 St-Bliss St (7), Queens, 6
 02/1/22 23:00:00, 458, 46 St-Bliss St (7), Queens, 12
 02/1/22 23:00:00, 459, 40 St-Lowery St (7), Queens, 15
 02/1/22 23:00:00, 459, 40 St-Lowery St (7), Queens, 2
 02/1/22 23:00:00, 459, 40 St-Lowery St (7), Queens, 5
 02/1/22 23:00:00, 459, 40 St-Lowery St (7), Queens, 9
 02/1/22 23:00:00, 46, Cortelyou Rd (Q), Brooklyn, 1
 02/1/22 23:00:00, 46, Cortelyou Rd (Q), Brooklyn, 4
 02/1/22 23:00:00, 46, Cortelyou Rd (Q), Brooklyn, 3
 02/1/22 23:00:00, 46, Cortelyou Rd (Q), Brooklyn, 3
 02/1/22 23:00:00, 460, 33 St-Rawson St (7), Queens, 1
 02/1/22 23:00:00, 460, 33 St-Rawson St (7), Queens, 23
 02/1/22 23:00:00, 460, 33 St-Rawson St (7), Queens, 2
 02/1/22 23:00:00, 460, 33 St-Rawson St (7), Queens, 1
 02/1/22 23:00:00, 460, 33 St-Rawson St (7), Queens, 5
 02/1/22 23:00:00, 460, 33 St-Rawson St (7), Queens, 7
